,id,date,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_10,prod_9,prod_0,prod_11,prod_15
534,lamxjj8356ojdjsmdpc,2020-07-29 21:36:34.623971840,,31.0,14.0,13.0,12.0,11.0,49.0,46.927423976889116,160.19509509511332,,,760.5745180981767,543.353555920344
535,lamxjj83srfh4zsl5x,2020-07-30 09:11:43.355906560,,,29.0,,29.0,21.0,,400.1175858126408,241.7093079274742,723.3887408932343,,478.8626049479393,438.5538857079805
536,lamxjj836lhv0ok7mzy,2020-07-30 05:23:47.099632640,28.0,41.0,,,,,25.0,27.642680688400535,,39.55549298231751,0.0,,965.2287606516494
537,lamxjj83q6nxmg0bzx,2020-07-30 10:45:58.424402176,,,38.0,19.0,35.0,,22.0,,,741.8566003288431,29.0,,380.36352113971986
538,lamxjj83du0bvjpo6na,2020-07-30 00:31:37.393552896,18.0,45.0,22.0,,,,,,507.9579336879202,703.3265130651592,38.0,411.26898876492186,853.0867540384179
539,lamxjj83v8w9jl2zzhr,2020-07-30 07:09:46.092644096,7.0,6.0,25.0,4.0,21.0,19.0,,278.6179246575192,,2.6579155356667106,,496.0823460493537,539.5783788718934
540,lamxjj8320i0z1xjsjc,2020-07-30 08:51:56.843416576,,,26.0,,35.0,31.0,24.0,300.2472736590375,640.196214696952,22.795841932428406,,,803.8535360891523
541,lamxjj83defnpux7b9r,2020-07-30 04:41:07.345542656,20.0,3.0,7.0,,19.0,,42.0,24.07744922927041,,275.54408570906935,,712.1966232761141,655.208637913634
542,lamxjj83eynx2decn9w,2020-07-30 06:00:30.441779968,24.0,47.0,47.0,,15.0,8.0,,44.30489618034199,,,,,428.5331978217194
543,lamxjj83ehfiqbztjfs,2020-07-30 07:07:35.172958720,,,14.0,46.0,39.0,,22.0,,331.0992668213809,257.1953628428571,,582.7303872863024,917.6986906422214
544,lamxjj83h14tg3pxqgi,2020-07-30 11:26:06.994122240,,,24.0,35.0,,6.0,41.0,,,670.7268225547485,12.0,747.0328102518579,761.0641767400149
545,lamxjj83elfchaqapy,2020-07-30 05:19:28.867717632,45.0,,4.0,,,36.0,,46.92173521208581,,0.0750813160835695,,456.67645676831927,824.6903927544425
546,lamxjj83x4kkizohnun,2020-07-29 20:11:10.495625728,9.0,,16.0,46.0,,22.0,,13.979850879188206,,223.68982642869216,0.0,,888.180490532256
547,lamxjj83zrh2p2aewr,2020-07-30 02:37:38.600820224,4.0,,37.0,1.0,,25.0,19.0,222.44912210354963,,571.7393725694474,8.0,,645.2197451115753
548,lamxjj83kpo8yxvuqfa,2020-07-30 00:11:20.708934912,28.0,,,,27.0,,40.0,713.6061338001646,263.32008709596846,39.78604131411063,,647.7487971546987,643.1281433297975
549,lamxjj8335n7tbfbmle,2020-07-30 05:48:22.992525824,,,,,43.0,44.0,,20.02330314944366,,75.13818104786942,36.0,336.7678738216272,269.1246416595077
550,lamxjj83r6ak33yppd,2020-07-29 20:18:19.056172032,,,1.0,2.0,9.0,,22.0,411.553648957395,125.23889018802114,3.836010667668288,3.0,255.38239016570475,735.2771476926309
551,lamxjj83cuu6dmcfy8,2020-07-29 21:58:12.007268096,,30.0,,25.0,38.0,22.0,30.0,618.8189912571728,,40.1006538224179,,,339.1081556931654
552,lamxjj8365slamojv3j,2020-07-30 00:42:58.324918016,,,48.0,28.0,15.0,3.0,9.0,752.1336289355761,,0.8227511515240815,41.0,,321.4066078260796
553,lamxjj83y5dixjwpsb,2020-07-30 08:11:29.002448384,9.0,34.0,,,,,,654.2493694785248,773.1057195531421,,,,211.71195963522476
554,lamxjj838cu0jzd7wmw,2020-07-30 11:46:18.407432192,,35.0,10.0,,6.0,34.0,38.0,559.1085515196459,,,29.0,758.001601100545,972.9523261707384
555,lamxjj83xm0d70qdekp,2020-07-30 03:28:04.794974464,10.0,17.0,9.0,,,39.0,15.0,,69.5292949248495,20.427660936019908,,691.0546502314694,344.96615619778294
556,lamxjj83o20zz1ulwz,2020-07-30 07:19:04.769812480,,,22.0,8.0,35.0,29.0,,432.2325496983472,121.120011467444,759.299148380065,,,319.0675052487728
557,lamxjj83yaiau1gab8b,2020-07-30 09:48:17.850500352,,6.0,,,,,,370.330625689127,67.21098539763565,,38.0,296.63349806929966,617.7218375887583
558,lamxjj835zp1xxrieql,2020-07-30 03:34:17.223439104,,24.0,14.0,,,,,46.840692210365816,,636.2573494239224,11.0,198.15391493563035,763.7791057702239
559,lamxjj83j0giuppq07n,2020-07-29 21:08:35.185938176,,,,36.0,,,,,,101.41479180667396,,,447.411184258445
560,lamxjj83vf0euoo5ydd,2020-07-29 23:37:15.527360000,11.0,4.0,40.0,21.0,,,1.0,,617.7362440799553,122.41896546624172,5.0,460.88479758061385,800.9761546496352
561,lamxjj83t7fy7e7uje,2020-07-30 09:59:21.443213056,0.0,,22.0,,27.0,15.0,,300.8428707745547,,609.384418515367,19.0,394.71224042213635,313.68200637165944
562,lamxjj83ggpeqguguk,2020-07-29 22:18:24.981335296,,30.0,9.0,,43.0,1.0,,,,567.1530873264802,,,381.2636527061128
563,lamxjj83h228uubj5hb,2020-07-29 23:54:58.163654144,,3.0,1.0,,27.0,,10.0,16.0332264189049,167.5236595355907,29.32967875434884,11.0,723.6000033841112,350.1539250086008
564,lamxjj838xxsdl3nvfi,2020-07-30 09:44:01.744580608,,34.0,,,,21.0,,455.62185193870346,156.45534451978668,269.73815092501036,7.0,,242.3189069850423
565,lamxjj83hzmcfwitb4l,2020-07-30 08:21:30.008582912,,6.0,,,44.0,,24.0,203.66684642990546,475.0618401512387,451.8450631282805,,,568.8504337612901
566,lamxjj83aad64ybu0xq,2020-07-29 20:04:58.028885248,,43.0,47.0,27.0,26.0,10.0,32.0,,,,49.0,,861.1567334573722
567,lamxjj83pmpkycfyk2,2020-07-30 06:51:08.414407424,1.0,40.0,,,,,,,148.56533613258205,113.26486268480329,,231.69655521099577,337.26212006803115
568,lamxjj83ooo7u5e3hf,2020-07-30 01:50:58.883179520,,,,,,25.0,36.0,,,,,,830.349865797065
569,lamxjj83dnsqq6zbgve,2020-07-30 02:54:06.666627840,25.0,0.0,47.0,4.0,,48.0,,186.85951757889836,,360.9079759933747,,400.40892976203105,970.0236015974841
570,lamxjj83zsw3uqmabdb,2020-07-30 10:25:53.086524928,40.0,,44.0,,38.0,28.0,12.0,679.1845514215448,428.6066665513008,390.5276744527479,35.0,192.11460359997102,708.6443453987663
571,lamxjj83qorpv9lqzz,2020-07-30 07:09:03.108001792,,,,,,22.0,29.0,,,55.333213342262795,,107.38973459612683,527.842530146447
572,lamxjj83nmgrfc07xu,2020-07-30 10:11:01.354062592,8.0,3.0,,,19.0,,0.0,32.10608903462165,,,44.0,,291.2510387338332
573,lamxjj9343rs5pzau22,2020-08-05 23:22:10.003940864,24.0,42.0,10.0,,,,,466.9025639210085,,627.4881950760275,,,851.6306626018677
574,lamxjj93gmf9u2uay1k,2020-08-05 22:23:07.214190080,18.0,,36.0,,14.0,6.0,,,,,31.0,,656.2156186355415
575,lamxjj93y8dporb2p7,2020-08-05 23:58:05.394283520,,,29.0,,,,,1075.881128396831,,478.9264237447087,44.0,421.6175652288342,1142.2826283745858
576,lamxjj93bb4wqxkjftv,2020-08-06 04:47:59.443129344,,,,4.0,,,22.0,301.87084451085633,430.49675766142934,459.3019445543293,,921.9922602136394,1148.345409108057
577,lamxjj93ax8mtwe6m55,2020-08-06 01:16:55.062065152,,,16.0,29.0,,12.0,,876.5781666193045,,33.85736891959229,37.0,957.0322122061032,1066.8090998775263
578,lamxjj93sl5w7fpqzy,2020-08-06 02:43:01.028038144,,21.0,10.0,43.0,,,4.0,354.92302785196057,625.3343187685216,24.713823532510215,,615.5233630350074,892.5777061584049
579,lamxjj93iwu58ghi3s,2020-08-06 04:09:42.605165824,48.0,32.0,0.0,35.0,,,,314.8031685389197,507.8539093611194,29.45077316849931,22.0,,999.2439974506615
580,lamxjj93rqcyqo8fumo,2020-08-05 20:12:18.168518656,42.0,11.0,,,,35.0,34.0,868.7958527050383,987.4291369127263,16.805179570925933,34.0,541.1376467553087,778.2565403833916
581,lamxjj939vhvryhbzmo,2020-08-06 11:08:14.732443904,,,,,,,,381.9056588658144,865.477234688135,,,738.5439244329946,599.63266781312
582,lamxjj93auq6y0r88qw,2020-08-06 02:15:53.122419456,39.0,,49.0,6.0,27.0,31.0,,949.4324385576413,432.23422064186315,0.5190578120652933,,782.1387682492809,1109.009822587642
583,lamxjj93kd923i5w58,2020-08-06 10:28:01.082482432,,44.0,34.0,21.0,,22.0,,890.6510976010107,595.4113340134772,925.3532428052744,,,646.6624979495367
584,lamxjj93smrkcclx3jk,2020-08-06 08:43:46.947152640,31.0,39.0,31.0,46.0,44.0,,,419.36562446161025,,5.900770500384766,,303.8850732000542,693.1299393615512
585,lamxjj93j6i44rnmzo,2020-08-06 04:17:47.467355392,,,17.0,,40.0,,,373.8029791046486,,7.230094977527479,37.0,,903.4664706535741
586,lamxjj93etn40b19oid,2020-08-06 02:02:14.368814336,,,26.0,42.0,30.0,41.0,32.0,971.2540375837584,686.4289361664983,40.06915761490353,40.0,,891.7564149980793
587,lamxjj93cb6rj4ltmzs,2020-08-06 11:25:17.819488768,13.0,,,16.0,1.0,,46.0,1070.3265679966848,,402.23645593188365,37.0,,1112.3083484120298
588,lamxjj93rc3psn6z61k,2020-08-06 11:08:36.989114880,48.0,,1.0,,29.0,,18.0,,599.3825094237293,17.480318123926498,,,1052.463106064747
589,lamxjj93cgaf9tggmnp,2020-08-06 04:54:25.834866176,,,,42.0,,8.0,34.0,,507.7282540928341,364.33022740440117,39.0,,1004.0940188296062
590,lamxjj93tzf77wzk7h,2020-08-05 20:56:45.704811776,,40.0,,41.0,13.0,11.0,36.0,1090.9727748705868,504.0415969186796,18.908649094764684,12.0,,485.1790915771495
591,lamxjj93yjwegqls18,2020-08-06 01:35:00.132940544,,,0.0,,2.0,45.0,,46.01024512591927,,34.960562712975985,,,711.6377967313792
592,lamxjj93v17r9steqg9,2020-08-06 08:46:13.558607104,,,19.0,,,,44.0,1010.2818712758772,,715.3982749960627,,378.8133518046254,745.9139595453607
593,lamxjj936s9ugim7z9l,2020-08-06 07:14:09.921068544,,41.0,,,19.0,25.0,1.0,819.2822494710101,1054.0764028988242,,42.0,,986.0540709747982
594,lamxjj934arbbw6z5yr,2020-08-06 05:36:26.444121856,,38.0,40.0,,,47.0,,,,47.58173280015027,34.0,,804.6037481681947
595,lamxjj93u8ljzxlyy19,2020-08-05 22:24:50.238391808,8.0,12.0,32.0,32.0,29.0,,28.0,729.7308027939371,903.2848517555537,,,808.2903252047466,494.03875061378153
596,lamxjj9zdmc1w6ousm6,2020-08-13 10:41:23.047787008,14.0,,,,34.0,,44.0,51.96810196342433,561.9348708778786,244.6855186629677,,5.784255566790055,353.05789372079164
597,lamxjj9zentkcepeome,2020-08-13 11:31:35.538029312,36.0,24.0,19.0,,32.0,,43.0,23.926929441099077,312.1166665540125,31.317553266294386,,,576.3119562385912
598,lamxjjapjlr7yc8wlf,2020-08-19 23:50:46.216634112,,,,,,,,494.98390068548383,300.10562392602947,41.185451017485306,31.0,,671.195852773184
599,lamxjjap28kpwb6ww3,2020-08-20 04:19:41.486891008,,,,9.0,34.0,,,369.4603863452155,141.46170480356602,157.667324648204,,,30.78567748128998
600,lamxjjapwpveghqd7tf,2020-08-20 04:11:03.980235264,,42.0,34.0,27.0,26.0,48.0,13.0,143.8238851326339,,,,295.76622876488585,531.0186547095269
601,lamxjjap8ot4apyimcl,2020-08-19 19:25:45.072778240,,,30.0,5.0,31.0,26.0,47.0,140.0889709364062,,122.10220361101153,45.0,373.4389122371692,122.26404155238768
602,lamxjjap3jj84owv14e,2020-08-19 22:46:51.182359808,47.0,4.0,,4.0,,37.0,5.0,85.8473770558719,,147.86409273945202,7.0,218.81481769375455,98.91614122367176
603,lamxjjapc9tcbe4wox,2020-08-19 19:39:47.028669440,3.0,10.0,,,44.0,,,,108.97408371539461,274.2207911881441,,7.370842415949767,9.168421653021653
604,lamxjjaplxdaxofjg7l,2020-08-20 00:20:15.755870976,,,,,,,,,,35.796239886485736,,,362.4462861512899
605,lamxjjapsaxhlcj9ji,2020-08-20 08:39:14.455272192,3.0,34.0,6.0,4.0,30.0,1.0,,3.30973009644826,,251.61958918199258,,172.48704345097397,54.788478761308795
606,lamxjjapswkaukjaxd,2020-08-20 01:57:23.625374976,13.0,7.0,,,,,,,,286.2803397154943,,71.58444527500853,18.158327225378258
607,lamxjjap3riasp595uq,2020-08-20 05:33:31.868503552,,0.0,45.0,46.0,42.0,33.0,,16.170416447689945,106.05581046636797,,2.0,,462.58616807919543
608,lamxjjapd0gvstyh6jr,2020-08-19 21:50:01.027444736,49.0,14.0,30.0,,24.0,30.0,13.0,29.681143721813363,,169.1909151315893,,,312.10680172379045
609,lamxjjappjiw4a987i,2020-08-20 09:42:11.152873728,,26.0,41.0,19.0,,,33.0,,47.8468483814529,45.23413980655635,,305.1232193856338,132.4495040260173
610,lamxjjap2fl0auzmqa8,2020-08-19 23:39:07.460528640,33.0,37.0,48.0,20.0,6.0,,,40.37891704121722,,309.9733129237551,,45.75867639246971,147.75834007775723
611,lamxjjap7iykj1esvc,2020-08-20 03:53:19.246270976,,43.0,1.0,21.0,23.0,,,21.60294222257562,143.63962499144526,196.2859808702915,7.0,162.71568139288735,563.3805047584025
612,lamxjjap453r4l7l3ho,2020-08-19 23:57:15.972949248,37.0,,25.0,,39.0,,,40.59504038734093,,,,,350.3084219537025
613,lamxjjaphr9eo0sp62,2020-08-20 09:43:58.106516992,12.0,8.0,,,,36.0,,8.529828022998572,101.78766371569498,,,,400.7525563628582
614,lamxjjap8rdg47o8r0d,2020-08-20 00:14:28.986909184,,,,20.0,9.0,,20.0,,365.72526989415536,,14.0,,602.4368243712946
615,lamxjjapo1hgi4z84ob,2020-08-20 06:18:19.446121216,,16.0,,31.0,,25.0,32.0,74.19874225090462,,,,,3.374455232008472
616,lamxjjapphx8etm26c,2020-08-20 04:17:03.644155136,,1.0,,,,32.0,,105.0835116886642,,376.61298325798856,8.0,90.71754942485717,85.30825627356543
617,lamxjjapgi21dsvgul,2020-08-20 07:45:11.823725824,26.0,2.0,21.0,29.0,43.0,,35.0,,,434.43291334998094,47.0,,65.35358055662661
618,lamxjjapslat7hatjra,2020-08-19 22:06:03.909286400,8.0,,29.0,16.0,,18.0,9.0,19.494922424056295,,,20.0,,354.98555613153957
619,lamxjjapseaq601stxc,2020-08-20 10:14:32.958002176,39.0,,12.0,,,,,62.06407541858002,70.97652264460874,331.2208260197533,45.0,,16.791531756893164
620,lamxjjbm9jcd42pfeht,2020-08-27 11:37:22.064607232,39.0,,1.0,36.0,45.0,25.0,33.0,8.30715151011855,107.27783538118217,500.2520675627771,,723.4694182315595,566.0194451492371
621,lamxjjbm02odpxtk5ty5,2020-08-27 10:37:49.782737408,11.0,9.0,12.0,,,,,47.23960291305883,515.1987083260134,584.8240003954646,45.0,,322.60481280427655
622,lamxjjbmiwnfns3qyjk,2020-08-27 05:53:55.849433600,,36.0,9.0,,18.0,,8.0,24.480222121919475,622.1701115262003,169.74345069866695,37.0,,531.1847946559537
623,lamxjjbm91z4zoqxxk,2020-08-27 09:50:39.340310528,33.0,6.0,9.0,,,49.0,,303.28324055272776,702.4592427317988,,,319.7809351376157,557.7351885390594
624,lamxjjbmxpmrywffk8j,2020-08-27 02:18:30.289608448,,,14.0,3.0,,48.0,,,,724.3367269267022,,,654.9469377754249
625,lamxjjbmnchircw1k9h,2020-08-26 20:36:31.380305664,,32.0,42.0,42.0,,,,18.921741909867894,644.5150135586701,,,,330.96819855266403
626,lamxjjbmdy3ez1poxfh,2020-08-27 03:17:36.996748544,30.0,,24.0,13.0,10.0,42.0,33.0,565.0599838732375,167.3521687103734,,3.0,,823.087872160816
627,lamxjjbmebtrhf6md8,2020-08-27 05:10:59.849603328,,35.0,,11.0,,,,502.4972143745622,617.1452691275343,577.3458568369222,32.0,550.9220244162116,285.9302181028653
628,lamxjjbm7nfyseq5sco,2020-08-26 20:12:08.284707584,25.0,,,26.0,30.0,4.0,,26.559240298482024,93.43311871835616,28.885465865405415,,,434.1611835838489
629,lamxjjbmwrm2fspzzth,2020-08-27 02:00:24.103197184,,,29.0,,49.0,,31.0,31.867689054213542,636.8998846435638,375.11602188583925,2.0,,813.1913983651743
630,lamxjjbmv510tj4e0xk,2020-08-27 03:52:15.803565312,13.0,8.0,41.0,,,28.0,,668.8484943634616,,,44.0,200.4784870974046,493.0988049373334
631,lamxjjcif27h4dq7zfw,2020-09-03 07:57:46.469552640,,,7.0,,37.0,,33.0,966.360564254682,,496.2559537770171,,,720.9976535850503
632,lamxjjcioglgdui2wil,2020-09-02 19:14:51.601836800,,11.0,37.0,40.0,,38.0,14.0,22.320682392514023,,32.83074948621362,21.0,398.90583345735865,517.2818038266169
633,lamxjjcidge5jdxv6i4,2020-09-03 07:33:24.363506432,,,,,41.0,,,425.9024338533495,,,27.0,,994.8750361727764
634,lamxjjciddzb094lmpq,2020-09-03 02:07:35.192555008,9.0,,37.0,,28.0,,,377.7397578497814,966.6663507612797,,,972.2608244877398,975.0143202606872
635,lamxjjcimovow621rso,2020-09-03 05:30:34.077498880,,18.0,44.0,28.0,,49.0,37.0,955.0054859845021,,32.82042209213577,0.0,,959.021528216842
636,lamxjjciyp9rkimgftj,2020-09-03 10:32:43.950753536,28.0,,,,16.0,24.0,,484.50791803079017,,435.6107018261093,,,1037.24646317556
637,lamxjjciudun25tfmwp,2020-09-03 06:25:14.201608448,11.0,,6.0,42.0,,,,,,395.1486745683494,,,623.4319547569521
638,lamxjjcift9qw0erhae,2020-09-03 02:20:38.297079296,,,,,,,,632.8520940517378,321.2591519999744,47.924728612310254,34.0,467.92228039963385,589.8665479320662
639,lamxjjciv3fhbsv90b,2020-09-03 06:43:35.515258112,30.0,19.0,,30.0,,,3.0,380.73449645163333,485.467921042389,1010.1547325955833,,,981.8141644902269
640,lamxjjcivce2u3xluvd,2020-09-03 09:23:38.294784256,16.0,,,33.0,,,,,,,10.0,792.4643366236418,993.4655561753618
641,lamxjjcieu0p8lu8hcj,2020-09-03 03:22:41.140932608,,,2.0,,,,19.0,,442.8012718451762,1062.9505524294966,39.0,,1209.1765389166867
642,lamxjjcibemhr3mw4dr,2020-09-02 19:13:03.959965696,37.0,,,11.0,32.0,27.0,,741.648093477896,826.5122304655317,,46.0,604.4535407249361,1049.093028750072
643,lamxjjci2p20ijpluw8,2020-09-03 04:24:30.322953984,,,,,23.0,5.0,24.0,908.9389677530623,,467.40787227804384,,733.0933873888621,1116.0931637026902
644,lamxjjcii7wamxiott,2020-09-03 09:47:29.306215424,21.0,34.0,29.0,43.0,43.0,,46.0,43.24490716624141,519.0277107497525,6.205898751509443,,,1003.4045669209644
645,lamxjjcihq0lflfclwc,2020-09-03 06:03:20.486806272,23.0,4.0,41.0,36.0,48.0,14.0,12.0,328.04873985331557,1025.8693897002,733.9220861187297,,,1187.7779900613505
646,lamxjjcimptdlb59fo,2020-09-03 06:26:25.182868480,23.0,1.0,17.0,,,32.0,,820.1313586544458,584.487563168573,,,614.3455076315411,1053.5050032897916
647,lamxjjcijf8c9y5jpvl,2020-09-03 09:41:13.184305408,,1.0,0.0,23.0,,,,,873.3855248373181,1094.1023112267942,7.0,436.6045562580207,1117.7641891736619
648,lamxjjcide2a4ogyyz,2020-09-03 07:16:17.286799360,22.0,2.0,2.0,,29.0,39.0,,33.335854837813685,,515.5722710433404,6.0,764.6563189912133,1117.5925779407062
649,lamxjjcibqhl5s7qgp7,2020-09-03 00:51:08.163026176,,11.0,18.0,,0.0,5.0,,,516.2936298860752,,12.0,935.1437357343721,1220.7871367254202
650,lamxjjdej70z2h0hhw,2020-09-10 07:15:20.104749824,8.0,3.0,44.0,,,,11.0,23.08844004044933,165.16130899755717,,,,453.58641306225434
651,lamxjjde3xtq3ygz4ig,2020-09-10 01:55:20.068260864,,,23.0,26.0,31.0,,,35.25296580825492,,399.26505946104135,19.0,,357.5422292239661
652,lamxjjde9yt1k9u2f8a,2020-09-10 04:17:11.769208832,,6.0,34.0,,0.0,,1.0,,,,,90.88103499057193,443.6284028246638
653,lamxjjdearrm19lyszd,2020-09-09 19:18:30.711284224,,25.0,,,20.0,41.0,19.0,7.8826320735294715,,795.1911628451055,,611.9686134284233,327.4674443470827
654,lamxjjdese0016t6rem,2020-09-10 06:23:24.634997504,26.0,,,29.0,45.0,,,,18.02574395332875,22.31463044528069,6.0,305.2048559609436,512.5807054272113
655,lamxjjdell4e0uyr6wj,2020-09-09 20:45:40.594403072,,18.0,41.0,,,,31.0,792.5379296081302,462.7129342835763,679.6271134802364,,265.4660382296292,385.55343015207114
656,lamxjjdeommr2ujjd1e,2020-09-10 06:05:58.141079040,,,4.0,,44.0,,,14.112823301685262,321.6538186224939,,42.0,,302.8364058313218
657,lamxjjde7ims2smox3k,2020-09-10 11:37:00.878226944,20.0,,36.0,36.0,,,6.0,18.66469018109158,9.48054446176544,462.55896672150675,,,715.6525646585068
658,lamxjjdemgw5y721pjn,2020-09-10 11:27:51.624960512,,,3.0,45.0,,,,170.8061175158221,,22.093988112461794,7.0,,897.2649912175976
659,lamxjjdeas7l7m2d1d4,2020-09-09 22:22:33.327656704,1.0,5.0,1.0,,3.0,6.0,,693.1765217053313,685.5142333791864,630.1926877624769,38.0,,655.4093626923409
660,lamxjjde3hzbp66543j,2020-09-10 01:31:17.708798464,36.0,,,,41.0,45.0,,81.55159435647874,637.5164023679495,705.102682451296,41.0,267.7613852675154,679.0401882147585
661,lamxjjdex1kdolpy3ce,2020-09-10 01:36:56.935981056,,45.0,16.0,,8.0,38.0,19.0,,,536.7815108608696,,17.712902571683458,961.5838602723356
662,lamxjjdekio4jhpvmtf,2020-09-10 07:07:48.941803264,,29.0,4.0,14.0,,,40.0,,,31.96303846530656,13.0,458.87804136125214,537.6803100866831
663,lamxjjdeq0pg65lezms,2020-09-09 22:13:06.705351936,,32.0,,,23.0,,,16.026513116352127,73.03559642498952,18.50020540695747,45.0,,572.1134165949866
664,lamxjjdeq4pzp8prgvf,2020-09-10 05:38:10.749928192,39.0,,42.0,23.0,8.0,,5.0,486.1315659168467,,27.15653322310102,15.0,390.9078573069847,492.6865734462933
665,lamxjjde4qnrewt0slw,2020-09-10 09:39:28.439416064,,,2.0,,30.0,43.0,,748.5814879218805,,3.4047897978155106,19.0,138.360501965951,216.6974067535397
666,lamxjjdejqty69q0xf,2020-09-10 01:27:41.461791744,9.0,,,,20.0,,3.0,246.23668372220348,758.4793969567454,12.236231429009969,,107.45279233328995,380.87559950099944
667,lamxjjdet5l4f0404bf,2020-09-10 06:15:31.732144128,,8.0,2.0,,34.0,27.0,15.0,28.859178515536478,566.519536463126,21.282878828480833,5.0,591.0700783341666,976.1449580530128
668,lamxjjderr8br9i8a,2020-09-10 11:29:59.307027712,,30.0,10.0,,41.0,24.0,,26.44266611344198,,,,487.81449828986695,485.45359101689166
669,lamxjjdegp5q8t2nzht,2020-09-10 07:10:30.274750720,11.0,25.0,34.0,,,20.0,27.0,,,,10.0,,618.867860391961
670,lamxjjde11lxr6p3cpzh,2020-09-10 03:30:34.641652224,46.0,31.0,19.0,,16.0,31.0,,35.942503260761086,,742.1155770154214,23.0,,518.1524299406781
671,lamxjjded0ekl7jc4kq,2020-09-09 23:25:15.991927552,,,,8.0,38.0,34.0,,7.858166290696178,106.35218630304254,680.4630926574872,,,848.6462517626779
672,lamxjjdem8q6d0hkkxj,2020-09-10 10:30:19.258510848,,47.0,,,,37.0,,49.43319337220032,72.46533635650924,7.276365321020062,,,376.23053917197416
673,lamxjjdet5jqo2432dk,2020-09-10 09:50:17.670060800,,32.0,,,,,,5.076818524113936,,621.119954976773,27.0,253.97612379419337,288.2515144667385
674,lamxjjdfg62ucdn2x5,2020-09-10 10:42:39.073227520,,,,,,11.0,35.0,73.2004726753355,16.855357157281247,189.34410835454176,48.0,,961.9308762085045
675,lamxjjdfjpn05hk1qf,2020-09-09 19:34:28.026193408,28.0,,,11.0,29.0,,28.0,7.491854484858851,446.59913233083523,416.7855627072858,25.0,38.84905003925297,740.007670109889
676,lamxjjdfflo1n6v9kej,2020-09-10 04:58:10.411985408,,28.0,6.0,,,,,,,257.7659956712989,12.0,,838.1567712506792
677,lamxjjdf2jqdx9bx7mb,2020-09-09 23:03:13.828611584,18.0,,40.0,,,,,194.0820955347146,,568.6015186382787,5.0,,320.7365762571777
678,lamxjjdfvkg70d03qem,2020-09-10 05:37:52.332600064,,16.0,28.0,45.0,,33.0,,517.6651278655677,,597.2095569720199,12.0,748.7922832926947,632.4855509454089
679,lamxjjdfqlx36dvyll,2020-09-10 05:08:21.632770048,,,,,1.0,6.0,,44.62300645233924,746.9638681951008,310.5981713274703,,,462.8216180900936
680,lamxjjdfx8260f26osd,2020-09-10 06:34:36.762882560,,17.0,,,,,,98.2571578678032,529.1920084031542,151.97245171687385,,53.182512877406836,252.45497859321858
681,lamxjjdfcpdz32rrp6q,2020-09-10 01:10:07.374816256,18.0,1.0,1.0,17.0,17.0,6.0,48.0,,,475.5720367481089,18.0,686.3400714031604,919.0006480240531
682,lamxjjdfxx8l95okbr,2020-09-10 11:09:52.985068032,47.0,,,3.0,3.0,,30.0,13.61772766780371,,750.1427177367981,,180.28465559224782,782.6577067225429
683,lamxjjdfh73bqko5l3,2020-09-09 20:49:29.283869696,,37.0,5.0,,,30.0,,,,24.68226429880759,12.0,,559.661253351326
684,lamxjjebbgnpr7pre5l,2020-09-17 09:22:45.993759744,1.0,,,42.0,,,,224.1048010361048,,145.81270608815547,,,545.8910549408911
685,lamxjjebu8c09ggy6gb,2020-09-17 02:18:37.863382016,37.0,,,,13.0,11.0,,19.30888803396773,103.92088770931952,,39.0,409.0252997238087,570.6108555868317
686,lamxjjebi1i2dlf75jj,2020-09-16 19:25:23.770076416,,43.0,,,,42.0,,469.47449012117545,263.19452018557445,46.09313610759385,,428.9398843310652,705.7206588889236
687,lamxjjeb7363dbdqf3q,2020-09-17 05:21:46.757960192,,31.0,13.0,,46.0,,,469.62547559097294,158.14809882847203,,,,49.14053085882662
688,lamxjjebf0wn9xekljm,2020-09-17 09:52:05.527485184,40.0,1.0,37.0,32.0,14.0,,23.0,,,418.4908973608875,,,655.6002257402399
689,lamxjjebygkws2djof,2020-09-17 01:00:43.221146880,,35.0,,1.0,,17.0,3.0,210.6309914453767,,300.80796579124166,42.0,,328.4724788987735
690,lamxjjebrjlxldixh1,2020-09-17 11:21:01.049198336,,,,15.0,11.0,,33.0,70.76250479200053,,,,,558.7612105053506
691,lamxjjebcyoc1nwxfan,2020-09-17 01:10:02.368850688,19.0,,,48.0,12.0,,14.0,,,,37.0,83.73250501168212,473.0296403224654
692,lamxjjeb96pri41fswi,2020-09-17 09:36:18.315341824,,14.0,15.0,47.0,,1.0,6.0,20.61965853655579,287.853183469394,34.55826103811081,,109.27876185964192,494.1713040561541
693,lamxjjf78r4wjq2il,2020-09-24 02:40:16.340575488,,,2.0,,,39.0,22.0,,,,49.0,,851.0887858066673
694,lamxjjf7x3kj3sfq57,2020-09-23 21:31:30.002073088,45.0,24.0,33.0,41.0,42.0,,,,225.80446168800952,,24.0,,259.47463531079086
695,lamxjjf7va7wt5mi78e,2020-09-24 00:33:30.094521856,47.0,,36.0,,,15.0,,,635.0874443085635,12.15281498000367,48.0,,520.38869336231
696,lamxjjf7t6bfk25sdkk,2020-09-24 00:00:06.825844480,,11.0,,33.0,,,,102.77303715732428,,43.6288124502722,8.0,,862.5789307605319
697,lamxjjf752vxc3j8yp8,2020-09-24 00:25:14.099653120,,,,,5.0,47.0,49.0,48.138392059214794,562.9280508705991,9.771275133744261,,250.09947931843348,519.2332327076094
