,id,date,prod_4,prod_6,prod_7,prod_8,prod_10,prod_11,prod_1,prod_9,prod_2,prod_3,prod_5,prod_0,prod_15
355,laiq613fh57gfqcv45v,2020-06-10 19:40:02.458249,,,16.0,1.7621164272511258,671.7154038688793,493.4484612609622,9.0,18.356425126406982,36.0,,20.0,,837.5051175646829
356,laiq613fuji32cibn4p,2020-06-11 07:17:21.713778,5.0,0.0,33.0,491.5321718224748,938.4179150303148,895.9056027820751,,,22.0,,,34.0,978.9936828556472
357,laiq613fgy58nw5qxiv,2020-06-11 00:12:01.225342,,32.0,29.0,10.662048384680677,,,10.0,966.1321798110848,,,16.0,,779.6834331614117
358,laiq613fkci2cgc8bh,2020-06-10 17:15:16.401037,17.0,,,548.4250240967651,921.780860526182,,13.0,687.5446073295338,40.0,,,19.0,853.5907183040124
359,laiq613fdy1obgclls,2020-06-11 01:50:54.394582,31.0,26.0,16.0,481.3710969659288,,301.2404478873682,,31.752921449049154,11.0,36.0,40.0,24.0,910.3850999158549
360,laiq613fujknxvrn47d,2020-06-10 18:22:10.570371,42.0,,,630.804403077208,,544.783040545016,,808.8338192421941,1.0,8.0,,,853.8568931222276
361,laiq613fvvx279caufs,2020-06-10 20:21:56.692155,,20.0,,528.7360515985881,548.6520268288639,530.3710753314048,44.0,,,,,,533.4832168859457
362,laiq613fwudixatxqqd,2020-06-10 17:16:12.239393,,,10.0,619.2651448272198,,,,774.3995623187018,31.0,3.0,,,783.9338273829849
363,laiq613f5j3hjbhv1vq,2020-06-11 04:33:13.823821,,44.0,,533.8489516818123,824.823317995673,,,855.3911302054563,,,,49.0,1097.6963456134008
364,laiq613f49a1xccrxu4,2020-06-11 04:06:28.746876,27.0,,,19.22354600361993,743.5050448078875,,,834.0401226778504,0.0,,,,475.5852209949186
365,laiq613f24u6di4kqht,2020-06-11 03:59:46.298967,41.0,15.0,,1021.7725190000785,785.035280224508,,4.0,,,,,21.0,543.0889656474704
366,laiq613fkiokzojm0f,2020-06-11 07:44:28.947848,13.0,,43.0,,777.6573860725621,1035.1944567009266,37.0,26.110936321368385,37.0,8.0,,,1215.497464075297
367,laiq613fuodyobmvqz,2020-06-10 23:21:54.784968,,,21.0,978.2117687364621,632.8351939415542,306.07272701461073,45.0,590.030449018323,23.0,,,,1208.1024659270438
368,laiq613f4fwy11dkrvl,2020-06-10 16:54:25.062939,8.0,13.0,43.0,,865.7386739486291,,,886.9196111533174,,30.0,35.0,,567.6807616268658
369,laiq613fbvocpxkstys,2020-06-11 05:48:15.005975,31.0,,,,934.9616879782694,,,938.1665944766457,31.0,2.0,,,817.0220886735638
370,laiq613fgphxe655ybp,2020-06-10 22:07:19.670201,,34.0,,19.947879749760467,,,,,12.0,,,,1160.1462121059194
371,laiq613f6qyh7nfiud7,2020-06-11 02:11:28.044910,10.0,,19.0,536.9672855823562,889.4481627654299,1075.2237133744784,,630.4750265277398,18.0,,,39.0,973.7895457088125
372,laiq614bg85ajq33htg,2020-06-18 08:32:55.509136,27.0,49.0,40.0,31.196362065144246,31.45472032590596,,,191.00495506602056,40.0,32.0,,41.0,578.6058180974085
373,laiq614bdreol5otzs6,2020-06-18 08:50:28.234491,,,37.0,721.3728217047973,,,,645.7228592257295,28.0,,,,208.14534023951376
374,laiq614bofb5rz1ovyf,2020-06-18 05:51:42.254794,35.0,49.0,,,289.13161786984364,619.15798024533,,343.1121946358135,,30.0,20.0,,575.2921392698064
375,laiq614bmi07t40kwpi,2020-06-17 19:33:15.178714,43.0,8.0,38.0,582.7153329740788,,783.2105589627462,0.0,410.4022248162394,,,40.0,,871.2665271540334
376,laiq614bm0jq3pnua1,2020-06-18 07:40:33.165183,10.0,,,589.3442660320756,472.8945672046503,,5.0,267.4012075505038,,27.0,,,336.8776905513939
377,laiq614blg4b42jm8qq,2020-06-17 21:41:39.549416,6.0,0.0,,468.55667153106697,549.7770197950726,,,564.9050316439755,,,21.0,,396.04198696505557
378,laiq614b6kdqooo3h04,2020-06-18 07:40:38.382070,35.0,5.0,,36.20318894046568,,108.78624108126205,,,,,27.0,,746.0978842766115
379,laiq614b6ktvxa40fus,2020-06-18 02:54:46.669947,7.0,45.0,,3.421068887205145,,,,44.0869401333839,,,,5.0,401.9873367551294
380,laiq614bw4pypg0lbva,2020-06-17 22:23:02.331047,49.0,26.0,,476.5161465207841,,,,129.70996476118194,,31.0,9.0,,358.64900638157906
381,laiq614bru5u3ef8q0d,2020-06-17 21:29:32.803813,27.0,29.0,18.0,,324.66338857715425,780.7164693261699,36.0,211.47956483660658,,24.0,,,885.8866101633078
382,laiq614bxmv7c86gcy,2020-06-17 19:26:09.936591,47.0,,26.0,16.246281491792057,702.1960141919925,,,27.048489809097063,16.0,,18.0,,586.1761516590338
383,laiq614bgxi63izfuc7,2020-06-17 19:52:22.134329,,,,645.5466954018368,725.4192523969872,,24.0,,,43.0,,32.0,747.0711835666685
384,laiq614brloaxxjvzom,2020-06-18 03:12:19.186217,19.0,42.0,15.0,132.54377561459881,,,17.0,4.7753441291246475,,26.0,,,895.0060984216855
385,laiq614b7554rd4wola,2020-06-18 03:51:40.491956,23.0,12.0,45.0,11.797408949180657,749.8286334277476,73.35251300303568,3.0,401.89005129465767,,,,43.0,412.095090738526
386,laiq614ckjefwu2dkym,2020-06-17 19:51:29.788684,33.0,,7.0,627.0728599593697,23.749173039684358,594.2030135584024,3.0,594.8560195349593,17.0,29.0,,,295.2971853665571
387,laiq614cxsvgq10ltmn,2020-06-17 21:47:29.696335,,,,,,710.9758371925449,20.0,0.7372349683662072,,,16.0,29.0,936.7892112061434
388,laiq614ccuckga9o49h,2020-06-18 06:54:24.874687,,17.0,14.0,,,,43.0,243.95864199490381,37.0,,,,787.9412331961254
389,laiq614c4ezhmtztc19,2020-06-17 21:00:55.600402,,,9.0,,,,,19.977121810967784,,21.0,40.0,42.0,174.7443194915142
390,laiq614cu35zunggmhd,2020-06-18 05:14:32.640940,21.0,30.0,,,,258.75872982838297,35.0,,10.0,38.0,,,617.0057166037991
391,laiq614cgqzeqqdl4kb,2020-06-18 05:38:45.474264,,25.0,,369.3425472608042,,,,552.8966314689374,,,35.0,,414.5952291030304
392,laiq614cgwrwjl8tm07,2020-06-18 01:26:00.349455,23.0,,36.0,701.2965574349498,638.3264803216449,215.15711812046467,,,,34.0,,,745.703288686926
393,laiq614c6aqybjgvgt8,2020-06-17 16:59:32.773439,36.0,32.0,20.0,624.6201555256638,526.2925220911242,162.67752499101638,24.0,46.8132643171135,,35.0,28.0,30.0,267.862669494105
394,laiq614cpqc8006tjp,2020-06-18 01:19:21.311166,,33.0,45.0,666.8886175829318,,647.928505091472,38.0,726.1668906770235,31.0,,,10.0,428.40763704703033
395,laiq614cvposx8mlbs,2020-06-17 18:39:43.013894,32.0,,,405.7368445401014,,309.5387473705436,,43.087748175048546,10.0,,,,428.93259016976845
396,laiq614c8uko0b7y2yy,2020-06-17 20:56:13.689514,,,31.0,704.6096077611819,369.663403949801,,,664.2605148305469,26.0,12.0,,21.0,851.5607089355906
397,laiq6158yxbqv1xhfmr,2020-06-25 00:40:14.409131,,,,,,113.63577884337732,,11.357376098880511,13.0,39.0,23.0,9.0,634.2972370860427
398,laiq6158ni3nrzts9ej,2020-06-25 05:09:49.622727,23.0,,,63.38115869428282,358.26430336708376,28.57289189727402,,278.7519395817087,15.0,,19.0,30.0,577.4973170432681
399,laiq61582a2pycwvo0f,2020-06-25 08:47:54.917438,,,17.0,389.43809301134735,274.3762247949799,,44.0,474.66108516292087,11.0,,,24.0,81.05052330175957
400,laiq6158gaot91phedg,2020-06-25 04:28:42.031485,34.0,11.0,,174.58035336770348,,155.88067418586627,24.0,17.214971661760327,18.0,,,,20.23473310656317
401,laiq6158shq4qnljg6,2020-06-24 19:24:30.865499,24.0,,1.0,10.229719905386492,,,41.0,35.03495230493079,45.0,33.0,15.0,,543.3974251371039
402,laiq61581sqxmseer20j,2020-06-24 17:50:50.737439,8.0,47.0,18.0,,,,5.0,255.50515630427952,37.0,,24.0,46.0,110.15215906884052
403,laiq61583hzxa49y0ae,2020-06-25 00:02:06.059711,,39.0,,429.73378009876274,,,,22.21319546331135,8.0,,,,275.07604740983277
404,laiq6158n6zqprnzkmb,2020-06-25 08:20:13.318325,,,,287.8765042793394,,,,39.021493784827086,35.0,49.0,27.0,,166.5976582129741
405,laiq6158d6r3pthhi6,2020-06-24 22:47:51.645786,,14.0,38.0,234.13954176811552,,,47.0,7.72836138051699,,46.0,1.0,4.0,127.28316123460948
406,laiq615817mcuvgnsfz,2020-06-25 07:29:26.623487,,37.0,,,66.28947877083976,467.02648224270683,30.0,24.356429335159547,14.0,,,,623.5023962935396
407,laiq6158w9g0demkmz,2020-06-25 01:34:18.113592,14.0,,12.0,36.36976424662083,,,,38.659826045871,,,,12.0,48.298909919046196
408,laiq61580939t6n6df3v,2020-06-24 22:40:38.837077,,,11.0,,,265.046316410391,,34.17254187923425,35.0,32.0,,,599.8324114427223
409,laiq6165csotjmh67q,2020-07-02 02:36:53.133975,46.0,36.0,,333.5208041026021,,106.67170983122989,,209.3288724754403,28.0,40.0,,,681.6861880601564
410,laiq616544urpi81zxg,2020-07-02 06:03:22.320629,,,,224.665402158496,,,,20.636294966530865,,,,,609.0389969534183
411,laiq6165r1qeba9xsw,2020-07-01 23:38:44.173676,,,34.0,,240.51028658551496,,,243.3682103043938,16.0,2.0,,48.0,460.34063840803884
412,laiq6165xbir1w1vjbi,2020-07-02 08:03:50.874231,,,47.0,13.762282830801842,,662.2667164550433,43.0,687.7519480532396,40.0,,20.0,27.0,853.667510213626
413,laiq61651tcif6ymtoc,2020-07-02 01:35:29.328631,,7.0,,19.034945348380194,723.1305016625553,75.91094635870178,7.0,227.50788668502577,34.0,,46.0,37.0,699.1639321193331
414,laiq6165766kjfh49bv,2020-07-02 06:40:16.973137,5.0,35.0,,126.46191814992349,781.8855301864497,,13.0,17.978009777592806,,,20.0,,618.7949108143689
415,laiq6165ruqcopy70d,2020-07-02 03:57:20.193462,18.0,,,,59.501671672907236,496.30815865933295,6.0,,43.0,25.0,17.0,,922.8149497509805
416,laiq6165y1ygyu895r,2020-07-02 08:27:49.388105,,,26.0,,409.7401901331376,302.3267376119741,46.0,161.66398857894256,,,,28.0,740.1405930849955
417,laiq6165ebqg1filxhc,2020-07-01 21:37:50.406765,,,1.0,756.6350685660575,,640.8667140849252,,764.9282267350777,,,17.0,,253.16073060404477
418,laiq6165r2p4dfh9su,2020-07-02 02:54:08.499086,,,16.0,671.7355165249519,125.19316340163181,358.22134604836083,,61.24799813522519,,27.0,,18.0,358.9046163214981
419,laiq6165fnhijrkbsg8,2020-07-02 04:34:48.163714,,16.0,3.0,452.8091887564007,,,,426.6271290449851,45.0,10.0,42.0,,940.0671189496479
420,laiq6165r3qqjbudhh,2020-07-01 22:39:34.907615,,,26.0,654.7528601272984,,,25.0,7.9510612010115,,,43.0,,691.6897972053092
421,laiq61662c8seyt4ht9,2020-07-02 02:22:41.610054,36.0,,,,,,5.0,525.2085992717405,,,3.0,5.0,596.207485149455
422,laiq6166wgohigmmpvf,2020-07-01 20:49:03.536213,,,,,497.17415763908184,570.8860122499729,,7.449981894821867,,42.0,,41.0,890.760178441733
423,laiq6166axp92pgyz2n,2020-07-02 00:30:40.759514,5.0,,41.0,,,,,70.09010959333756,,,34.0,45.0,684.317216410949
424,laiq6166dbez0mim7o7,2020-07-01 21:28:58.369223,,,6.0,797.3269234290909,128.6227603414661,,8.0,442.8811824340507,22.0,,,,274.6511298089444
425,laiq6174vj174y2iem,2020-07-08 22:55:48.267276,,,,,922.3038960629938,385.7814358983047,,393.5894512796271,1.0,,22.0,,953.8510169539613
426,laiq61746yotmoz23c3,2020-07-08 20:22:11.638294,,31.0,20.0,563.7558048933353,,409.4167749521513,,905.3779677326809,3.0,39.0,0.0,14.0,642.2899541645231
427,laiq6174wbosv26p4l,2020-07-09 04:02:41.850635,25.0,10.0,,25.237460551804535,,,,742.2796333904807,,,40.0,9.0,1031.136938508443
428,laiq6174siew4ftacr,2020-07-09 01:41:46.196980,47.0,34.0,,,,310.3586702190763,,18.609081265264027,,31.0,,,628.6850011515995
429,laiq6175kdzaot6pzwk,2020-07-09 04:14:09.659642,37.0,5.0,,387.5712337346322,1073.2368560334132,815.557983871357,,25.269047266174805,16.0,20.0,,45.0,1094.3885811838102
430,laiq6175ykv9yt41kee,2020-07-09 03:38:32.235223,49.0,,35.0,32.074265700836634,,1099.034734205675,,14.494389156926745,,44.0,48.0,35.0,1115.94756819282
431,laiq6175fqf9il5zkq,2020-07-09 02:18:25.821010,37.0,28.0,40.0,751.4791525567201,978.5201264109668,886.9708266073562,,768.6185014419048,29.0,,25.0,,1134.7088007548357
432,laiq6175yowla14ysu,2020-07-08 18:52:33.689235,,,,571.7313105937495,415.6496707271301,775.0581033240603,,880.2980923975288,26.0,,,,1017.9722305690905
433,laiq6175xzhbj4rwovo,2020-07-09 00:06:09.862636,43.0,,,,,,,15.035574164741906,31.0,40.0,41.0,47.0,743.9860558887644
434,laiq6180o1v9g0bz34f,2020-07-15 16:34:01.977800,9.0,,24.0,,,219.30206362952498,31.0,381.41888252298696,22.0,,12.0,46.0,906.6579009003278
435,laiq61806jigp505ema,2020-07-16 06:25:37.925505,,14.0,44.0,147.81738832959414,559.634543339715,23.854353119370415,11.0,21.944494109651703,25.0,16.0,,,733.3330531930918
436,laiq6180v4lhiifyimj,2020-07-16 08:00:04.723458,,11.0,4.0,509.74891934166385,,602.6355498851956,14.0,36.20375334904603,24.0,18.0,17.0,18.0,796.2053795626663
437,laiq61801tlnvqq4qai,2020-07-16 08:14:33.580484,,10.0,,260.60651096053,,,27.0,6.163700549322392,20.0,,,,384.273951860033
438,laiq61809qi6e7q3zzj,2020-07-16 04:27:55.459323,,,5.0,533.310921426554,1.7593136163423644,403.5925568017866,37.0,134.6506869020194,,,21.0,15.0,292.92656208804544
439,laiq6181jx5dnruot5,2020-07-16 01:05:19.706929,10.0,0.0,40.0,46.24453891920338,125.71346042462146,386.748848330201,25.0,220.38866870328062,,31.0,29.0,2.0,491.0166717278979
440,laiq6181i060xjai91,2020-07-15 22:20:30.652979,12.0,45.0,,15.481923014576648,,308.03506330062135,47.0,46.51818638130801,,7.0,,40.0,940.2302923368745
441,laiq6181pn31o6rqzg,2020-07-15 17:40:30.853752,20.0,0.0,39.0,737.8557243022325,,,,,,,,,633.2227035722315
442,laiq6181cfya8hev1sp,2020-07-15 17:40:09.478843,,,,596.7323976492096,,,,43.708462566078055,,25.0,42.0,21.0,563.750784383243
443,laiq61812g4ncl84hbr,2020-07-16 07:12:00.028764,45.0,,21.0,2.9207556098121423,,2.0608465509612692,7.0,486.7337367231192,,,,3.0,897.8366673767171
444,laiq61813da282q8kmy,2020-07-16 07:51:54.286554,0.0,,42.0,694.1146583964456,,,,679.4428387913853,,,44.0,,576.7830155620263
445,laiq6181rj4ybj20gv,2020-07-15 17:27:58.297061,40.0,24.0,,12.956193926127014,96.19874972234837,511.0833044876896,,619.7711438612399,,,,,250.4635453622102
446,laiq6181bqpbeo0at3r,2020-07-16 04:03:25.546930,,3.0,20.0,512.8200764625557,183.41335424810248,299.80344903830786,10.0,603.2064621122927,,24.0,,,820.8728858435647
447,laiq6181ta1v6wx4vzd,2020-07-15 21:28:07.078489,,,,,740.9481567065667,312.850661450777,,664.2239310330335,49.0,,,0.0,277.92704422217207
448,laiq61811a0pb8aqgqo,2020-07-15 21:50:51.232099,11.0,11.0,16.0,,248.53877959182478,564.24294728309,41.0,26.665921139938664,,5.0,,,382.15317349989465
449,laiq6181fz4rxzbkyl,2020-07-16 03:21:17.909216,46.0,,,514.2833617478917,,,16.0,642.5428190256168,,30.0,28.0,9.0,484.571694520512
450,laiq6181e66osrbbvn6,2020-07-16 05:07:07.655657,47.0,44.0,25.0,622.8700054607447,,,,,,5.0,,15.0,340.0801681384674
451,laiq6181akqt3uoym8e,2020-07-16 08:28:23.879607,28.0,17.0,,479.172856759717,709.8509532257366,,16.0,,39.0,8.0,2.0,,507.15363455833824
452,laiq6181pf6azduvv8f,2020-07-16 06:46:42.294614,,9.0,12.0,,,162.93140870774445,19.0,667.6050320975819,12.0,,26.0,,460.03576365217344
453,laiq6181hc3ajqb056b,2020-07-15 17:40:29.400710,,,,,348.1339847025326,34.193485851242144,23.0,,,12.0,,12.0,961.7474718853829
454,laiq6181uuzvnxb59i,2020-07-15 21:59:22.236162,,,18.0,585.4126937543751,348.8993952191943,646.0353899114824,40.0,,,44.0,14.0,1.0,426.0989961012715
455,laiq61819bprg55w9bw,2020-07-15 19:00:34.201488,5.0,17.0,47.0,434.53001132884776,210.80082234447832,,,,49.0,,,23.0,733.3979745587122
456,laiq618171eh8q0bijn,2020-07-15 20:53:11.508118,29.0,,17.0,145.0893607976653,,251.7859835842368,4.0,,48.0,5.0,,,515.7214424799675
457,laiq6181b0s6xev96c,2020-07-16 07:26:48.344299,,47.0,2.0,,667.8389637363318,,43.0,11.877408867219263,36.0,,,22.0,470.3506341395463
458,laiq6181hmockbtjiml,2020-07-15 19:45:54.079799,,5.0,42.0,,573.0005470865187,592.0200598003557,29.0,611.5754413748384,,20.0,,,576.4811277166673
459,laiq61813xdrodzm2si,2020-07-16 07:30:22.990531,,40.0,,,,,11.0,25.019020765518018,46.0,38.0,6.0,,435.2775483834246
460,laiq6190ewmaoztvqs6,2020-07-22 17:50:45.483118,,,18.0,244.78613958065225,,,,250.1797887487752,,36.0,,24.0,401.0349346331904
461,laiq6190pkkoqpv7nhh,2020-07-23 02:49:11.939067,40.0,36.0,46.0,279.5098764777907,235.21450730657574,,,18.241273940864144,15.0,,,,252.69786402010723
462,laiq619091t0n4aparr,2020-07-23 01:54:35.598618,33.0,48.0,,,98.48308198154325,120.00270989006478,42.0,303.84124960407297,47.0,24.0,42.0,31.0,350.6322566122218
463,laiq61a3b6zpyg3ecs9,2020-07-30 05:00:06.835881,1.0,,,,397.9875509911641,,31.0,28.880626750645266,40.0,31.0,,,984.7948446867757
464,laiq61a3309jckgs3go,2020-07-29 23:45:36.810724,,,45.0,265.65686250590716,,,39.0,6.304430871678934,,,,,477.2124473641429
465,laiq61a3o395n07ygp,2020-07-29 18:19:13.865310,45.0,13.0,,430.50005658507547,,,,,,,,,542.4099060779881
466,laiq61a3uikx7p8h80a,2020-07-30 01:31:57.972840,,,,,,712.3539439399832,,,,9.0,44.0,38.0,683.2314405091712
467,laiq61a3qsqvzo9hpu8,2020-07-29 19:11:32.826101,46.0,,6.0,739.162920865957,,14.13217970244635,,2.7624738672670346,,10.0,,16.0,300.3202508711399
468,laiq61a3n7q7xubxfln,2020-07-29 22:45:49.745481,44.0,,40.0,203.34481218061086,438.11096102834034,,,,5.0,42.0,,,841.150885239825
469,laiq61a3kye0k155mkg,2020-07-30 03:34:50.136483,,38.0,,30.263647440512756,273.7107714874994,,,,,19.0,7.0,26.0,783.1289048252974
470,laiq61a3r6xybu8dd7,2020-07-30 01:32:07.655596,8.0,16.0,,496.6447701332088,,375.7750244147067,47.0,809.0877889239758,19.0,,28.0,20.0,931.131297471573
471,laiq61a3o0muxxwvaw,2020-07-30 05:18:48.389796,13.0,,26.0,21.099011490126873,,554.3301197104976,14.0,31.219239726069482,,,6.0,5.0,954.6713795566476
472,laiq61a3j47em8dazeq,2020-07-29 16:21:12.976946,13.0,42.0,31.0,7.704738982144754,332.5036169128731,1.852520877804361,19.0,376.48511648927126,,,,,644.4120621028129
473,laiq61a3oi7hfakca7g,2020-07-30 04:58:57.467174,,0.0,,580.7295221686649,,308.10191112746,,513.6303217384324,,,0.0,,339.93705942411464
474,laiq61a3rx51ull3ff,2020-07-30 01:35:46.186841,22.0,,,399.1392986666656,,,,,16.0,5.0,,23.0,294.8473421718919
475,laiq61a35l9rph4pbt8,2020-07-29 22:40:10.012488,,21.0,15.0,1.4089720618619128,517.2037802496139,681.9097245635589,32.0,15.735256685680143,,,,,776.5523439860394
476,laiq61a3v2qxfzk88f,2020-07-29 23:01:47.891407,,,,10.614858968492857,,,,91.00892533548192,,2.0,23.0,,867.8780100980205
477,laiq61a35euut5roo64,2020-07-29 22:12:03.301110,,,3.0,,385.2405986051364,,39.0,38.642112043124044,,32.0,,,334.42482644044696
478,laiq61b7rgwned8ty1,2020-08-06 06:31:02.806828,,13.0,46.0,1003.1090798122978,,767.7397764148961,,,,,,13.0,644.701523116566
479,laiq61b7zoqkohyrf6n,2020-08-06 05:12:18.274828,39.0,38.0,40.0,503.94773898558753,1030.7234560179008,413.9843972458159,23.0,711.3475690095693,,,,,1204.5204134935125
480,laiq61b7fmai9qecuzl,2020-08-06 06:07:25.557816,,,7.0,20.18215944342111,,,,35.76246391157659,21.0,,19.0,41.0,836.0147846281757
481,laiq61b7l31axijk6o,2020-08-06 06:00:19.762991,48.0,1.0,25.0,9.84552306894374,,826.7736838049985,,,,,,8.0,916.3841680476722
482,laiq61b7dakotx3z2k,2020-08-05 22:19:34.520429,,5.0,25.0,,930.495699083636,,,19.63302229108819,8.0,24.0,20.0,27.0,887.1459432068509
483,laiq61b7tsbrdnbt81g,2020-08-06 03:12:48.596210,41.0,,9.0,,714.144515874156,,13.0,762.5743091923791,33.0,,5.0,12.0,740.2332244187319
484,laiq61b7wd4gqts07w,2020-08-06 07:12:32.806833,,21.0,,,981.2421783980424,,32.0,722.2401538558046,,,41.0,,889.546885171246
485,laiq61b7xkrd432f2vi,2020-08-06 06:33:23.273942,38.0,11.0,,659.0603189781584,,841.1851790303781,,614.3315355398208,,49.0,,22.0,995.4577580859208
486,laiq61b7b8pr74okvii,2020-08-06 07:56:20.150833,47.0,,,14.482235866545256,515.5915775500848,660.3252571099616,14.0,705.905997456769,9.0,,,18.0,983.6284371361712
487,laiq61b8tfcc14m6bwd,2020-08-05 19:58:41.498445,,,,0.31189741861251674,,962.3592252509695,,,,,,,720.2314104095049
488,laiq61b83680l91eq9e,2020-08-05 16:52:48.509007,8.0,,7.0,1024.4456635405613,553.7744801326701,,,734.6364444267714,,,28.0,,988.1914529543958
489,laiq61b83jc3zp8cj,2020-08-06 04:10:49.329554,,,39.0,43.626779986532085,1073.9732666968546,913.454470177415,,633.4547181799448,8.0,,,32.0,994.1813323396848
490,laiq61b8hqhc7w95kgw,2020-08-06 00:13:33.752852,45.0,41.0,27.0,506.20029192983804,,,31.0,851.953465916851,22.0,27.0,8.0,23.0,960.398550832221
491,laiq61b8ou9ktoadhts,2020-08-06 01:04:21.935726,,,,,1067.5645629128028,516.0429437168118,23.0,741.1519831526678,,,,,774.6495210567882
492,laiq61b8c7hjq8alpd,2020-08-06 07:36:56.843770,,21.0,,,,,,37.25084892784096,,23.0,,35.0,1028.820399175805
493,laiq61b8gj6xaoeneyc,2020-08-06 02:15:13.673573,23.0,9.0,,677.2128174871996,,,47.0,329.740849344753,46.0,33.0,32.0,,877.9369494704382
494,laiq61b8b1ac1fnldom,2020-08-06 02:01:30.508136,,,25.0,32.63226224178168,368.95648668497734,,38.0,,42.0,,48.0,,660.4074114864942
495,laiq61b8rf70qz6gll,2020-08-06 06:43:37.026976,,,16.0,498.28939957604047,,736.9688514110973,18.0,1053.0681663079142,4.0,26.0,,24.0,1264.2678483402626
496,laiq61b8bf26awf4295,2020-08-05 20:23:06.822660,18.0,20.0,,,506.0134942350511,455.462580093146,,878.1030963853597,24.0,12.0,26.0,,1158.555105998408
497,laiq61b848jeyh04w0b,2020-08-06 08:41:09.580545,,,47.0,37.28877454053116,416.0157257975194,470.21268229399834,,342.0125568155595,23.0,32.0,29.0,,1261.3055385072582
498,laiq61b8he2jhyng7o9,2020-08-06 03:53:15.051294,,,,361.41887170563535,,594.1954670352113,,511.42566881197143,,,12.0,,1076.438508946446
499,laiq61b81uilpioaedw,2020-08-06 07:32:03.875281,17.0,41.0,40.0,948.1309924275115,391.0290802854384,,39.0,16.63025554544206,,,15.0,,909.9080263561733
500,laiq61b8uvxlgufzjv8,2020-08-05 18:35:26.158563,,,9.0,777.3583511366226,,811.3155564726648,,965.0097175960084,,,22.0,40.0,962.6353410781242
501,laiq61b8cn7jwvp4w1,2020-08-06 08:07:47.123127,26.0,,8.0,709.4560356722583,,,,,21.0,,49.0,7.0,654.4323393321663
502,laiq61ca621pbrgx4yw,2020-08-13 02:32:06.012439,30.0,26.0,34.0,19.695960837322946,497.62453479944134,,,1.720246169635975,,40.0,,,882.2528232879903
503,laiq61cacdkr6wbdvf9,2020-08-13 06:08:49.753274,33.0,49.0,26.0,,,,,,19.0,,,,310.4577240659988
504,laiq61ca3i09i00i0fo,2020-08-13 03:07:41.368767,32.0,8.0,0.0,,,,,685.0245984044701,42.0,10.0,20.0,,790.8102316204371
505,laiq61ca3gp3ct132gw,2020-08-13 00:17:41.391276,,36.0,,49.860615011587505,692.2695616508927,1.2129580440635248,,599.6893080010426,7.0,8.0,,24.0,253.9441147650025
506,laiq61ca95mgm8ctax,2020-08-12 21:23:16.941248,,,,,,220.66454732389138,,23.831005859506384,41.0,19.0,,35.0,315.63870179666526
507,laiq61cai04kyp3lv,2020-08-13 06:22:17.024867,40.0,25.0,,,604.7020654597069,113.81344408503833,,,44.0,17.0,,2.0,767.998602341317
508,laiq61caqson4ca1uw,2020-08-12 19:35:01.483835,,,47.0,,,,45.0,331.4929952503909,25.0,,47.0,23.0,870.9669293403247
509,laiq61cauavwt3p5lc,2020-08-12 23:33:34.556834,,,,38.74537393516284,498.1011777404324,320.68327426748954,,,37.0,39.0,6.0,20.0,876.8688508882344
510,laiq61ca2717apxwtr8,2020-08-12 16:24:52.232857,,,,670.314734875575,644.4233471917481,309.9078292898397,49.0,,18.0,22.0,44.0,,342.41448305284916
511,laiq61caduptw2h3uyj,2020-08-12 20:26:11.333019,29.0,,,4.915576345122652,22.917100441461315,,,2.1601476608415715,,,49.0,,914.8965093430043
512,laiq61cag3uk8ueyn09,2020-08-13 04:35:44.748251,,,,,,177.14558030244802,,44.282407589019904,,19.0,0.0,,356.1797418753364
513,laiq61caj9j3toy01n,2020-08-13 01:51:35.947981,18.0,,34.0,258.969755285581,532.6044466528217,,,28.996380906882447,,,,1.0,483.7643806077238
514,laiq61cawx2ix94a1,2020-08-12 20:51:55.931694,22.0,20.0,39.0,12.210927519342295,,691.5089757565395,,,,28.0,0.0,,550.649770931215
515,laiq61cakc5gaooi5u,2020-08-13 02:55:14.989388,,,37.0,,587.866359627629,,,320.0520093650007,21.0,3.0,,,933.9376267951153
516,laiq61cazga7g4a8m9,2020-08-13 05:28:46.466154,,28.0,5.0,,,600.3851286114475,0.0,12.792091697920842,,,30.0,,259.95916309702613
517,laiq61caia2padudit9,2020-08-13 02:18:03.825336,,,,,260.66190438997853,,0.0,36.05005366855928,,5.0,,10.0,469.5080870375455
518,laiq61ca48e4uouhb0e,2020-08-13 08:19:51.211346,,23.0,47.0,48.948633732596015,452.02044138925174,,3.0,304.68273390776403,5.0,,42.0,27.0,512.6877149028331
519,laiq61cazi3c68eseon,2020-08-13 05:13:36.457604,,43.0,,609.4296077741619,138.47672808374816,,39.0,24.325738418586983,,1.0,,,865.4092105000287
520,laiq61caqaplgusm24j,2020-08-13 07:55:35.497141,16.0,,40.0,134.79454981933168,125.46225012211545,765.5544264057254,,,9.0,,,,805.3675600179807
521,laiq61calrxo4lib048,2020-08-13 08:22:14.729236,30.0,,,397.34083606905017,359.07434749328655,,43.0,,,24.0,30.0,,696.4345943544913
522,laiq61ca1nnf2u9dbf6,2020-08-13 05:01:02.799893,,,27.0,,,0.5823745488428926,,,40.0,6.0,22.0,,474.04542661464535
523,laiq61cavxy6u6d6ecl,2020-08-13 04:44:58.035816,15.0,,,41.56516224448386,,,,,11.0,,,14.0,861.3519895033697
